KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,HOME_VAL_IMPUTED,EDUCATION_CODE,OCCUPATION_FREQ,CAR_TYPE_RISK,RISK_SCORE,CLAIM_RATIO,CAR_Minivan,CAR_Panel Truck,CAR_Pickup,CAR_Sports Car,CAR_Van,CAR_z_SUV,OCC_Clerical,OCC_Lawyer,OCC_Manager,OCC_Other,OCC_Professional,OCC_z_Blue Collar
0,34.0,3,0.0,0.0,0,66358.0,1,0,25,0,11740.0,9,0,1800.0,2,0,2,5711.0,1.0,1,1,False,1,0.26485436893203884,0.2917100242802636,1.1875130072840792,0.2,False,False,False,False,False,True,False,False,False,True,False,False
0,36.0,0,11.0,105384.0,0,267509.0,1,1,24,0,13800.0,7,1,31695.0,3,1,4,0.0,17.0,0,1,False,3,0.13650485436893203,0.1726698848867434,2.351800965466023,0.375,True,False,False,False,False,False,False,False,False,False,True,False
0,41.0,0,10.0,66265.0,0,159276.0,1,1,59,0,12230.0,4,1,0.0,0,0,1,13105.0,9.0,1,1,False,3,0.10009708737864077,0.1726698848867434,1.1518009654660233,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,46.0,0,7.0,53526.0,0,205669.0,0,1,17,1,23350.0,13,1,4678.0,3,0,6,4061.0,17.0,1,1,False,3,0.26485436893203884,0.2637749120750293,3.1791324736225093,0.21428571428571427,False,True,False,False,False,False,False,False,False,True,False,False
0,45.0,0,12.0,32394.0,0,205669.0,0,0,33,0,13770.0,4,0,0.0,0,0,0,0.0,1.0,0,1,False,1,0.15436893203883495,0.2917100242802636,0.3875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,42.0,0,9.0,76226.0,0,217920.0,1,1,18,1,23390.0,13,1,0.0,0,0,0,0.0,14.0,0,1,False,2,0.22213592233009707,0.2637749120750293,0.5791324736225089,0.0,False,True,False,False,False,False,False,False,False,False,False,True
1,38.0,3,16.0,7528.0,0,113809.0,1,1,26,0,8080.0,1,1,0.0,0,0,0,0.0,8.0,0,0,False,0,0.15436893203883495,0.31281761716544326,0.09384528514963297,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,33.0,4,0.0,0.0,1,205669.0,0,1,14,1,15090.0,1,1,1631.0,1,0,2,7838.0,5.0,1,1,False,1,0.26485436893203884,0.1726698848867434,1.151800965466023,0.5,True,False,False,False,False,False,False,False,False,True,False,False
0,37.0,0,0.0,53526.0,0,73890.0,1,0,48,1,12850.0,7,0,0.0,0,0,3,3660.0,6.0,1,1,False,2,0.26485436893203884,0.2917100242802636,1.7875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
1,42.0,1,9.0,32797.0,0,160661.0,1,0,63,0,21690.0,1,0,0.0,0,0,2,0.0,14.0,0,1,False,3,0.10009708737864077,0.1726698848867434,1.5518009654660232,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,47.0,0,11.0,44705.0,0,217885.0,1,0,50,0,12840.0,1,0,1533.0,2,0,0,5125.0,10.0,1,1,False,2,0.13650485436893203,0.2917100242802636,0.5875130072840791,1.0,False,False,False,False,False,True,False,False,False,False,True,False
0,43.0,1,0.0,0.0,0,70170.0,1,0,26,0,8350.0,1,0,0.0,0,0,3,0.0,7.0,0,1,False,2,0.26485436893203884,0.2917100242802636,1.7875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,52.0,0,9.0,68992.0,0,216986.0,0,0,36,1,15120.0,1,0,0.0,0,0,3,0.0,10.0,0,0,False,2,0.22213592233009707,0.1726698848867434,1.6518009654660233,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,43.0,0,11.0,132561.0,0,314433.0,0,1,8,1,30150.0,16,0,12294.0,1,0,0,0.0,1.0,0,1,False,3,0.13650485436893203,0.2637749120750293,0.7791324736225088,0.058823529411764705,False,True,False,False,False,False,False,False,False,False,True,False
0,64.0,0,15.0,31738.0,0,197010.0,1,1,23,1,14620.0,6,0,3994.0,2,0,0,5085.0,1.0,1,1,False,0,0.22213592233009707,0.2917100242802636,0.1875130072840791,0.2857142857142857,False,False,False,False,False,True,False,False,False,False,False,True
0,66.0,1,17.0,96830.0,0,325826.0,1,1,23,0,11180.0,7,0,0.0,0,0,0,0.0,16.0,0,1,False,3,0.13650485436893203,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,60.0,0,9.0,125893.0,0,205669.0,0,1,21,1,7500.0,9,1,7278.0,2,0,4,0.0,15.0,0,1,False,4,0.26485436893203884,0.31281761716544326,2.593845285149633,0.2,False,False,True,False,False,False,False,False,False,True,False,False
2,35.0,4,6.0,154577.0,1,397868.0,0,0,27,0,20450.0,6,0,4645.0,1,0,3,0.0,1.0,0,1,False,2,0.22213592233009707,0.2917100242802636,1.7875130072840792,0.14285714285714285,False,False,False,False,False,True,False,False,False,False,False,True
0,52.0,0,7.0,64014.0,0,244863.0,1,1,33,1,7900.0,4,1,8882.0,3,0,1,2143.0,5.0,1,1,False,0,0.22213592233009707,0.31281761716544326,0.593845285149633,0.6,False,False,True,False,False,False,False,False,False,False,False,True
0,52.0,0,11.0,79348.0,0,270032.0,1,0,23,0,13150.0,11,0,0.0,0,0,2,0.0,1.0,0,1,False,1,0.12203883495145632,0.2917100242802636,1.1875130072840792,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,56.0,2,14.0,192089.0,0,471701.0,1,1,31,1,21100.0,1,1,0.0,0,0,0,6484.0,8.0,1,1,False,4,0.26485436893203884,0.2736156351791531,0.9820846905537459,0.0,False,False,False,False,True,False,False,False,False,True,False,False
1,38.0,1,7.0,53526.0,0,205669.0,1,0,40,0,7050.0,4,0,0.0,0,0,0,0.0,10.0,0,0,False,1,0.26485436893203884,0.3460559796437659,0.30381679389312977,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,55.0,0,15.0,108152.0,0,329756.0,1,0,18,0,12320.0,1,0,0.0,0,1,0,0.0,15.0,0,1,False,3,0.12203883495145632,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,47.0,0,14.0,53526.0,0,276241.0,1,1,48,0,21320.0,1,1,0.0,0,0,0,0.0,13.0,0,1,False,2,0.12203883495145632,0.2736156351791531,0.5820846905537459,0.0,False,False,False,False,True,False,False,False,True,False,False,False
0,37.0,0,12.0,123520.0,0,383731.0,1,1,14,1,17550.0,1,0,0.0,0,0,0,0.0,8.0,0,1,False,2,0.22213592233009707,0.2736156351791531,0.5820846905537459,0.0,False,False,False,False,True,False,False,False,False,False,False,True
0,47.0,0,13.0,45257.0,0,160051.0,1,1,33,1,29210.0,6,1,0.0,0,0,0,0.0,8.0,0,1,False,2,0.15436893203883495,0.2637749120750293,0.5791324736225089,0.0,False,True,False,False,False,False,True,False,False,False,False,False
0,26.0,0,8.0,53244.0,0,205669.0,0,1,28,1,20920.0,3,1,6224.0,1,0,1,4028.0,8.0,1,1,False,2,0.13650485436893203,0.2736156351791531,0.9820846905537459,0.25,False,False,False,False,True,False,False,False,False,False,True,False
1,61.0,2,17.0,41857.0,0,169015.0,1,0,35,0,20870.0,1,0,0.0,0,0,0,0.0,21.0,0,1,False,3,0.12203883495145632,0.3460559796437659,0.8038167938931299,0.0,False,False,False,True,False,False,False,False,True,False,False,False
0,41.0,1,8.0,126468.0,1,205669.0,0,0,34,1,32690.0,3,0,0.0,0,0,2,2114.0,18.0,1,1,False,3,0.12203883495145632,0.31281761716544326,1.5938452851496332,0.0,False,False,True,False,False,False,False,False,True,False,False,False
3,40.0,3,9.0,75516.0,0,247673.0,1,0,53,1,13050.0,5,0,0.0,0,1,0,0.0,6.0,0,0,False,1,0.22213592233009707,0.3460559796437659,0.30381679389312977,0.0,False,False,False,True,False,False,False,False,False,False,False,True
0,52.0,0,16.0,76954.0,0,249290.0,0,1,44,0,19540.0,6,1,0.0,0,1,0,0.0,11.0,0,1,False,2,0.13650485436893203,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,58.0,1,8.0,150352.0,0,421665.0,1,0,21,0,24240.0,6,0,0.0,0,0,0,0.0,17.0,0,1,False,3,0.12203883495145632,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,False,False,True,False,False,False
0,52.0,0,8.0,88560.0,0,244028.0,1,1,14,0,13630.0,1,0,0.0,0,0,4,0.0,17.0,0,1,False,3,0.10009708737864077,0.1726698848867434,2.351800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
1,38.0,1,12.0,37580.0,0,173495.0,1,0,36,0,5260.0,7,0,867.0,2,0,0,8671.0,1.0,1,1,False,0,0.15436893203883495,0.2917100242802636,0.1875130072840791,0.25,False,False,False,False,False,True,True,False,False,False,False,False
0,41.0,2,15.0,23344.0,0,147172.0,1,1,10,0,7930.0,1,0,0.0,0,0,1,6287.0,1.0,1,1,False,1,0.22213592233009707,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,37.0,0,16.0,43290.0,0,158771.0,1,0,29,0,23640.0,1,0,0.0,0,0,0,0.0,10.0,0,1,False,2,0.22213592233009707,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,48.0,0,10.0,48737.0,0,220264.0,1,1,24,0,11220.0,9,1,0.0,0,0,1,0.0,1.0,0,1,False,2,0.12203883495145632,0.31281761716544326,0.993845285149633,0.0,False,False,True,False,False,False,False,False,True,False,False,False
0,47.0,0,12.0,64259.0,0,202031.0,1,1,26,0,25100.0,18,0,9526.0,4,0,3,0.0,9.0,0,1,False,1,0.15436893203883495,0.1726698848867434,1.5518009654660232,0.21052631578947367,True,False,False,False,False,False,True,False,False,False,False,False
0,41.0,0,12.0,110386.0,0,335488.0,1,1,21,1,16640.0,1,1,0.0,0,0,2,3524.0,14.0,1,1,False,3,0.26485436893203884,0.2736156351791531,1.5820846905537462,0.0,False,False,False,False,True,False,False,False,False,True,False,False
0,49.0,0,12.0,53765.0,0,205669.0,0,0,5,0,12360.0,4,0,0.0,0,0,0,0.0,1.0,0,1,False,2,0.13650485436893203,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,41.0,0,6.0,12541.0,0,205669.0,0,1,5,0,7500.0,1,1,0.0,0,0,0,0.0,1.0,0,0,False,0,0.15436893203883495,0.1726698848867434,0.051800965466023016,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,47.0,0,12.0,104271.0,0,265153.0,1,1,40,1,36120.0,4,1,0.0,0,0,0,0.0,11.0,0,1,False,3,0.26485436893203884,0.2637749120750293,0.7791324736225088,0.0,False,True,False,False,False,False,False,False,False,True,False,False
0,30.0,2,11.0,26226.0,0,165178.0,1,0,68,0,23610.0,4,0,0.0,0,0,1,0.0,1.0,0,0,False,1,0.15436893203883495,0.2917100242802636,0.6875130072840792,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,44.0,1,11.0,67278.0,0,220556.0,1,0,49,0,20210.0,1,0,0.0,0,0,0,0.0,16.0,0,0,False,3,0.10009708737864077,0.1726698848867434,0.6518009654660231,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,46.0,0,10.0,104990.0,0,306540.0,0,0,40,0,16080.0,13,0,0.0,0,0,0,0.0,7.0,0,1,False,2,0.13650485436893203,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,49.0,0,6.0,89948.0,0,205669.0,0,0,37,0,18160.0,7,0,0.0,0,0,4,0.0,9.0,0,1,False,2,0.13650485436893203,0.2917100242802636,2.187513007284079,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,33.0,1,12.0,111427.0,0,321483.0,1,0,35,1,28180.0,1,0,0.0,0,0,3,0.0,4.0,0,1,False,3,0.26485436893203884,0.2736156351791531,1.9820846905537464,0.0,False,False,False,False,True,False,False,False,False,True,False,False
1,34.0,3,12.0,29431.0,0,143149.0,1,0,12,0,22560.0,1,0,0.0,0,0,1,0.0,8.0,0,1,False,0,0.15436893203883495,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,44.0,0,14.0,44790.0,0,205463.0,1,0,5,1,19800.0,4,0,37163.0,1,0,4,0.0,9.0,0,1,False,3,0.26485436893203884,0.31281761716544326,2.393845285149633,0.2,False,False,True,False,False,False,False,False,False,True,False,False
1,43.0,2,11.0,76159.0,1,205669.0,0,0,52,0,19750.0,4,0,0.0,0,1,0,1807.0,8.0,1,1,False,2,0.13650485436893203,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,62.0,0,6.0,107734.0,0,205669.0,0,0,54,0,18470.0,3,0,0.0,0,0,0,0.0,15.0,0,1,False,4,0.10009708737864077,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,42.0,0,0.0,0.0,0,205669.0,0,1,47,1,5700.0,11,1,0.0,0,0,5,10594.0,1.0,1,1,False,0,0.26485436893203884,0.31281761716544326,2.193845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,36.0,2,12.0,25282.0,1,205669.0,0,0,38,0,11160.0,1,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.15436893203883495,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,47.0,0,11.0,18549.0,0,116136.0,1,1,24,0,12800.0,7,0,0.0,0,0,0,0.0,14.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,50.0,0,14.0,53526.0,0,147191.0,1,1,11,1,17300.0,13,1,0.0,0,0,0,0.0,7.0,0,1,False,1,0.15436893203883495,0.2736156351791531,0.38208469055374594,0.0,False,False,False,False,True,False,True,False,False,False,False,False
0,51.0,0,9.0,50166.0,0,187297.0,0,1,32,1,11620.0,1,0,50701.0,3,1,0,0.0,1.0,0,1,False,1,0.22213592233009707,0.31281761716544326,0.393845285149633,1.5,False,False,True,False,False,False,False,False,False,False,False,True
0,46.0,0,8.0,73872.0,0,245878.0,1,0,43,0,20240.0,4,0,0.0,0,0,0,0.0,16.0,0,0,False,3,0.10009708737864077,0.3460559796437659,0.7038167938931299,0.0,False,False,False,True,False,False,False,True,False,False,False,False
0,50.0,0,14.0,73343.0,0,254600.0,1,0,60,0,20010.0,1,0,4179.0,2,0,4,0.0,8.0,0,1,False,1,0.12203883495145632,0.1726698848867434,1.951800965466023,1.0,True,False,False,False,False,False,False,False,True,False,False,False
0,43.0,2,15.0,49849.0,1,205669.0,0,0,35,0,13130.0,1,0,3622.0,3,0,4,6158.0,20.0,1,1,False,3,0.10009708737864077,0.2917100242802636,2.3875130072840793,1.5,False,False,False,False,False,True,False,True,False,False,False,False
1,39.0,1,16.0,12054.0,0,205669.0,1,0,28,1,15760.0,4,0,1738.0,2,1,4,4887.0,1.0,1,1,False,0,0.26485436893203884,0.31281761716544326,1.7938452851496332,0.4,False,False,True,False,False,False,False,False,False,True,False,False
0,43.0,3,14.0,48184.0,0,209188.0,1,0,50,1,14530.0,12,0,6891.0,2,0,5,0.0,1.0,0,1,False,1,0.22213592233009707,0.3460559796437659,2.40381679389313,0.15384615384615385,False,False,False,True,False,False,False,False,False,False,False,True
0,60.0,3,18.0,78936.0,0,235670.0,1,0,40,0,20350.0,6,0,0.0,0,0,0,5147.0,15.0,1,1,False,3,0.10009708737864077,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,55.0,0,0.0,0.0,0,205669.0,0,1,33,0,7000.0,4,0,0.0,0,0,0,0.0,1.0,0,0,False,0,0.26485436893203884,0.31281761716544326,0.09384528514963297,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,40.0,0,10.0,78914.0,0,229055.0,0,0,36,0,5500.0,10,0,6803.0,2,0,6,0.0,10.0,0,1,False,2,0.12203883495145632,0.2917100242802636,2.9875130072840794,0.18181818181818182,False,False,False,False,False,True,False,False,True,False,False,False
0,39.0,0,6.0,77125.0,0,210840.0,1,0,49,0,9570.0,7,0,0.0,0,0,1,0.0,13.0,0,1,False,2,0.15436893203883495,0.3460559796437659,1.00381679389313,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,49.0,0,11.0,38326.0,0,133010.0,1,1,5,0,10230.0,4,1,0.0,0,0,0,0.0,17.0,0,1,False,3,0.10009708737864077,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,False,True,False,False,False,False
0,38.0,0,14.0,25835.0,0,109685.0,1,1,29,0,8490.0,6,1,0.0,0,0,1,0.0,12.0,0,1,False,1,0.15436893203883495,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,42.0,0,12.0,47660.0,0,180206.0,1,1,31,0,11940.0,7,1,974.0,2,0,6,0.0,18.0,0,1,False,3,0.13650485436893203,0.31281761716544326,3.1938452851496333,0.25,False,False,True,False,False,False,False,False,False,False,True,False
0,42.0,0,10.0,123143.0,0,306368.0,0,0,16,0,24930.0,4,0,0.0,0,0,3,0.0,14.0,0,1,False,3,0.12203883495145632,0.1726698848867434,1.9518009654660233,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,49.0,0,8.0,22059.0,0,123924.0,1,0,24,1,21990.0,11,0,0.0,0,0,1,0.0,1.0,0,1,False,0,0.15436893203883495,0.31281761716544326,0.593845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
1,36.0,1,12.0,50750.0,1,205669.0,0,0,26,0,10170.0,7,0,5877.0,3,0,7,0.0,14.0,0,1,False,3,0.12203883495145632,0.2917100242802636,3.5875130072840795,0.375,False,False,False,False,False,True,False,False,True,False,False,False
0,34.0,1,10.0,23571.0,1,205669.0,0,1,35,1,12180.0,7,1,0.0,0,0,0,0.0,7.0,0,1,False,1,0.15436893203883495,0.31281761716544326,0.393845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,49.0,0,0.0,0.0,0,79913.0,1,0,29,0,18110.0,7,0,0.0,0,0,1,0.0,1.0,0,1,False,4,0.26485436893203884,0.2917100242802636,1.3875130072840793,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,52.0,0,12.0,35631.0,0,155972.0,1,1,39,0,6040.0,10,1,0.0,0,0,0,0.0,1.0,0,1,False,1,0.15436893203883495,0.1726698848867434,0.351800965466023,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,50.0,0,11.0,129234.0,0,205669.0,0,1,37,0,21200.0,4,1,0.0,0,0,0,0.0,8.0,0,1,False,4,0.26485436893203884,0.2736156351791531,0.9820846905537459,0.0,False,False,False,False,True,False,False,False,False,True,False,False
0,53.0,0,12.0,53526.0,0,205669.0,0,0,16,0,11650.0,10,0,6175.0,1,0,2,0.0,7.0,0,1,False,0,0.15436893203883495,0.2917100242802636,0.9875130072840791,0.09090909090909091,False,False,False,False,False,True,True,False,False,False,False,False
0,55.0,0,14.0,55409.0,0,162237.0,1,1,45,1,27890.0,4,0,0.0,0,0,0,0.0,14.0,0,0,False,2,0.22213592233009707,0.2637749120750293,0.4791324736225088,0.0,False,True,False,False,False,False,False,False,False,False,False,True
1,40.0,2,12.0,35260.0,0,141167.0,1,0,30,0,9740.0,7,0,2235.0,1,0,8,0.0,1.0,0,1,False,0,0.22213592233009707,0.2917100242802636,3.3875130072840793,0.125,False,False,False,False,False,True,False,False,False,False,False,True
0,40.0,4,15.0,48067.0,1,186025.0,0,0,21,0,18120.0,8,0,0.0,0,0,0,0.0,8.0,0,1,False,2,0.15436893203883495,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,45.0,2,12.0,64867.0,0,210631.0,1,0,21,0,12490.0,1,0,0.0,0,0,0,0.0,10.0,0,1,False,3,0.10009708737864077,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,80.0,2,23.0,97716.0,0,389344.0,1,1,14,0,15920.0,13,1,0.0,0,0,2,0.0,10.0,0,1,False,2,0.13650485436893203,0.1726698848867434,1.351800965466023,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,48.0,0,10.0,39613.0,0,159534.0,1,1,48,1,8460.0,10,1,7437.0,2,0,6,0.0,1.0,0,1,False,1,0.22213592233009707,0.31281761716544326,2.7938452851496334,0.18181818181818182,False,False,True,False,False,False,False,False,False,False,False,True
0,37.0,0,11.0,53526.0,0,205669.0,0,1,69,0,14130.0,1,1,0.0,0,0,1,0.0,8.0,0,0,False,1,0.26485436893203884,0.1726698848867434,0.6518009654660231,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,40.0,0,11.0,49780.0,0,205669.0,0,0,52,0,10500.0,6,0,0.0,0,0,0,0.0,1.0,0,0,False,0,0.15436893203883495,0.3460559796437659,0.10381679389312977,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,26.0,3,9.0,33283.0,0,104323.0,1,1,37,1,7690.0,10,0,0.0,0,0,2,2214.0,16.0,1,1,False,2,0.22213592233009707,0.31281761716544326,1.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,45.0,0,11.0,60845.0,0,205669.0,0,0,31,0,24260.0,4,0,0.0,0,0,0,0.0,18.0,0,1,False,2,0.12203883495145632,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,46.0,0,7.0,26697.0,0,134863.0,1,0,43,0,15080.0,6,0,0.0,0,1,4,0.0,1.0,0,1,False,0,0.15436893203883495,0.2917100242802636,1.7875130072840792,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,42.0,0,12.0,136344.0,0,205669.0,0,0,45,0,13160.0,1,0,0.0,0,0,0,6087.0,17.0,1,1,False,4,0.26485436893203884,0.3460559796437659,1.00381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,36.0,0,7.0,70313.0,0,211506.0,1,0,55,0,14960.0,6,0,7650.0,3,0,5,0.0,4.0,0,1,False,2,0.13650485436893203,0.1726698848867434,2.551800965466023,0.42857142857142855,True,False,False,False,False,False,False,False,False,False,True,False
0,45.0,3,15.0,23773.0,1,205669.0,0,0,9,1,34510.0,7,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.26485436893203884,0.2736156351791531,0.28208469055374596,0.0,False,False,False,False,True,False,False,False,False,True,False,False
0,52.0,0,11.0,115713.0,0,327167.0,0,0,28,0,21660.0,6,0,0.0,0,0,0,0.0,11.0,0,0,False,2,0.13650485436893203,0.3460559796437659,0.5038167938931298,0.0,False,False,False,True,False,False,False,False,False,False,True,False
0,41.0,0,8.0,55364.0,0,205669.0,0,1,17,1,31390.0,1,1,0.0,0,0,3,0.0,1.0,0,0,False,1,0.15436893203883495,0.2637749120750293,1.4791324736225089,0.0,False,True,False,False,False,False,True,False,False,False,False,False
0,36.0,0,14.0,27693.0,0,130324.0,1,0,37,0,11300.0,10,0,19385.0,1,0,4,0.0,7.0,0,1,False,0,0.15436893203883495,0.3460559796437659,1.80381679389313,0.09090909090909091,False,False,False,True,False,False,True,False,False,False,False,False
0,56.0,0,0.0,0.0,0,103058.0,1,0,29,0,27890.0,13,0,25147.0,2,0,0,0.0,9.0,0,1,False,2,0.26485436893203884,0.2917100242802636,0.5875130072840791,0.14285714285714285,False,False,False,False,False,True,False,False,False,True,False,False
1,53.0,1,0.0,0.0,0,205669.0,1,0,34,0,1500.0,10,0,1175.0,3,0,2,0.0,7.0,0,0,False,0,0.26485436893203884,0.3460559796437659,0.9038167938931299,0.2727272727272727,False,False,False,True,False,False,False,False,False,True,False,False
